56.636;56.727;56.818;56.909;57;57.091;57.182;57.273;57.364;57.455;57.545;57.636;57.727;57.818;57.909;58;58.091;58.182;58.273;58.364;58.455;58.545;58.636;58.727;58.818;58.909;59;59.091;59.182;59.273;59.364;59.455;59.545;59.636;59.727;59.818;59.909;60;60.091;60.182;60.273;60.364;60.455;60.545;60.636;60.727;60.818;60.909;61;61.091;61.182;61.273;61.364;61.455;61.545;61.636;61.727;61.818;61.909;62;62.091;62.182;62.273;62.364;62.455;62.545;62.636;62.727;62.818;62.909;63;63.091;63.182;63.273;63.364;63.455;63.545;63.636;63.727;63.818;63.909;64;64.091;64.182;64.273;64.364;64.455;64.545;64.636;64.727;64.818;64.909;65;65.091;65.182;65.273;65.364;65.455;65.545;65.636;65.727;65.818;65.909;66
-0.31494;0.64773;1.6104;2.5731;3.5357;4.4984;5.461;6.4237;7.3864;8.349;9.3117;10.274;11.237;12.2;13.162;14.125;15.088;16.05;17.013;17.976;18.938;19.901;20.864;21.826;22.789;23.752;24.714;25.677;26.64;27.602;28.565;29.528;30.49;31.453;32.416;33.378;34.341;35.304;36.266;37.229;38.192;39.154;40.117;41.08;42.042;43.005;43.968;44.93;45.893;46.856;47.818;48.781;49.744;50.706;51.669;52.631;53.594;54.557;55.519;56.482;57.445;58.407;59.37;60.333;61.295;62.258;63.221;64.183;65.146;66.109;67.071;68.034;68.997;69.959;70.922;71.885;72.847;73.81;74.773;75.735;76.698;77.661;78.623;79.586;80.549;81.511;82.474;83.437;84.399;85.362;86.325;87.287;88.25;89.213;90.175;91.138;92.101;93.063;94.026;94.989;95.951;96.914;97.877;98.839
